"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"action_dimension_cx_delete_cart","Dimension","cx_app_quality_action_load_latency_ios","","mean","0.005372","52,767","0.005453","53,533","0.000081","[-0.000316, +0.000478]","0.015107","[-5.8787%, +8.9001%]","0.688646","-","0.000736","0.000000","0.000000"
"action_dimension_cx_place_order","Dimension","cx_app_quality_action_load_latency_ios","","mean","0.001570","62,826","0.001421","63,496","-0.000148","[-0.000374, +0.000077]","-0.094424","[-23.8144%, +4.9296%]","0.197852","-","0.000950","0.000000","0.000000"
"action_dimension_cx_set_address","Dimension","cx_app_quality_action_load_latency_ios","","mean","0.014858","28,758","0.014912","29,078","0.000053","[-0.001347, +0.001452]","0.003557","[-9.0645%, +9.7759%]","0.941004","-","0.000168","0.000000","0.000000"
"action_dimension_cx_set_payment_method","Dimension","cx_app_quality_action_load_latency_ios","","mean","0.012476","24,709","0.013082","24,909","0.000604","[-0.000467, +0.001675]","0.048400","[-3.7465%, +13.4265%]","0.269256","-","0.000182","0.000000","0.000000"
"action_dimension_cx_update_cart","Dimension","cx_app_quality_action_load_latency_ios","","mean","0.012839","49,262","0.013010","49,781","0.000178","[-0.000522, +0.000878]","0.013859","[-4.0645%, +6.8362%]","0.618224","-","0.000604","0.000000","0.000000"
"cx_app_quality_action_load_latency_web","Metric","N/A","","mean","0.036115","150,002","0.036596","151,236","0.000481","[-0.000182, +0.001145]","0.013330","[-0.5033%, +3.1693%]","0.154798","-","0.167193","0.002143","0.000080"
"action_dimension_cx_add_payment_method","Dimension","cx_app_quality_action_load_latency_web","","mean","0.029274","17,580","0.028299","17,768","-0.000974","[-0.004591, +0.002642]","-0.033283","[-15.6821%, +9.0256%]","0.597474","-","0.000724","0.000000","0.000000"
"action_dimension_cx_add_to_cart","Dimension","cx_app_quality_action_load_latency_web","","mean","0.041133","144,987","0.041865","146,142","0.000734","[+0.000061, +0.001408]","0.017850","[+0.1481%, +3.422%]","0.032574","Significant","0.104492","0.002043","0.000076"
"action_dimension_cx_delete_cart","Dimension","cx_app_quality_action_load_latency_web","","mean","0.007867","95,693","0.008736","96,413","0.000871","[+0.000205, +0.001537]","0.110690","[+2.6032%, +19.5349%]","0.010388","Significant","0.017758","0.000413","0.000015"
"action_dimension_cx_place_order","Dimension","cx_app_quality_action_load_latency_web","","mean","0.035403","124,010","0.035544","124,874","0.000123","[-0.001638, +0.001885]","0.003486","[-4.6261%, +5.3232%]","0.890771","-","0.027736","0.000091","0.000003"
"action_dimension_cx_set_payment_method","Dimension","cx_app_quality_action_load_latency_web","","mean","0.009641","37,513","0.006402","37,595","-0.003240","[-0.009632, +0.003153]","-0.336010","[-99.9079%, +32.706%]","0.320608","-","0.003553","-0.000307","-0.000011"
"action_dimension_cx_update_cart","Dimension","cx_app_quality_action_load_latency_web","","mean","0.043596","86,579","0.043443","87,688","-0.000156","[-0.002133, +0.001822]","-0.003569","[-4.8938%, +4.18%]","0.877477","-","0.012911","-0.000053","-0.000002"
"cx_app_quality_crash_android","Metric","N/A","","mean","0.000068","34,892","0.000070","35,450","0.000002","[-0.000021, +0.000026]","0.032371","[-31.3397%, +37.8138%]","0.854413","-","0.009585","0.000000","0.000000"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_crash_android","","mean","0.000007","29,590","0.000016","30,107","0.000009","[-0.000004, +0.000023]","1.439782","[-56.2469%, +344.2033%]","0.158724","-","0.001233","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_crash_android","","mean","0.000017","34,588","0.000015","35,132","-0.000002","[-0.000013, +0.00001]","-0.103965","[-77.7799%, +56.9869%]","0.762347","-","0.001882","0.000000","0.000000"
"page_dimension_cx_item_page","Dimension","cx_app_quality_crash_android","","mean","0.000003","30,431","0.000008","30,949","0.000005","[-0.000008, +0.000017]","1.347930","[-231.0475%, +500.6334%]","0.470206","-","0.001982","0.000000","0.000000"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_crash_android","","mean","0.000637","30,306","0.000632","30,773","-0.000005","[-0.000226, +0.000217]","-0.007616","[-35.5642%, +34.0411%]","0.965791","-","0.000903","0.000000","0.000000"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_crash_android","","mean","0.000000","32,623","0.000000","33,084","0.000000","[0, 0]","","[]","1.000000","-","0.001075","0.000000","0.000000"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_crash_android","","mean","0.000053","22,146","0.000070","22,391","0.000016","[-0.000044, +0.000076]","0.299135","[-81.4437%, +141.2707%]","0.598542","-","0.000226","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_crash_android","","mean","0.000000","31,793","0.000000","32,304","0.000000","[0, 0]","","[]","1.000000","-","0.001401","0.000000","0.000000"
"cx_app_quality_crash_ios","Metric","N/A","","mean","0.000053","76,838","0.000055","77,465","0.000001","[-0.000006, +0.000008]","0.024902","[-10.4197%, +15.4002%]","0.705383","-","0.005917","0.000000","0.000000"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_crash_ios","","mean","0.000170","62,857","0.000149","63,607","-0.000021","[-0.000053, +0.000011]","-0.122411","[-31.1723%, +6.69%]","0.205035","-","0.000389","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_crash_ios","","mean","0.000037","76,818","0.000035","77,444","-0.000001","[-0.000009, +0.000006]","-0.039280","[-24.0903%, +16.2343%]","0.702582","-","0.001604","0.000000","0.000000"
"page_dimension_cx_item_page","Dimension","cx_app_quality_crash_ios","","mean","0.000055","67,178","0.000062","67,855","0.000008","[-0.000008, +0.000024]","0.140203","[-15.4865%, +43.5272%]","0.351706","-","0.000989","0.000000","0.000000"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_crash_ios","","mean","0.000019","66,570","0.000023","67,274","0.000004","[-0.000006, +0.000014]","0.187875","[-33.8468%, +71.4218%]","0.484180","-","0.000483","0.000000","0.000000"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_crash_ios","","mean","0.000018","71,567","0.000010","72,228","-0.000007","[-0.000015, +0.000001]","-0.407963","[-84.3973%, +2.8048%]","0.066671","-","0.000521","0.000000","0.000000"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_crash_ios","","mean","0.000036","57,173","0.000044","57,850","0.000007","[-0.000014, +0.000029]","0.203032","[-38.993%, +79.5995%]","0.502158","-","0.000200","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_crash_ios","","mean","0.000096","70,007","0.000112","70,652","0.000015","[-0.00001, +0.000041]","0.160545","[-10.2261%, +42.335%]","0.231183","-","0.001099","0.000000","0.000000"
"cx_app_quality_crash_web","Metric","N/A","","mean","0.000578","133,143","0.000544","134,243","-0.000034","[-0.000085, +0.000017]","-0.059178","[-14.774%, +2.9384%]","0.190310","-","0.143546","-0.003045","-0.000005"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_crash_web","","mean","0.000511","115,705","0.000528","116,335","0.000017","[-0.000084, +0.000117]","0.032597","[-16.4061%, +22.9256%]","0.745275","-","0.036739","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_crash_web","","mean","0.000150","96,494","0.000128","97,169","-0.000023","[-0.000057, +0.000012]","-0.149797","[-37.7461%, +7.7867%]","0.197187","-","0.036112","0.000000","0.000000"
"page_dimension_cx_item_page","Dimension","cx_app_quality_crash_web","","mean","0.000000","79,174","0.000000","79,815","0.000000","[0, 0]","","[]","1.000000","-","0.010162","0.000000","0.000000"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_crash_web","","mean","0.001098","60,222","0.001167","60,888","0.000069","[-0.000145, +0.000283]","0.063213","[-13.1798%, +25.8224%]","0.525219","-","0.009534","0.000000","0.000000"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_crash_web","","mean","0.000904","14,694","0.001147","14,774","0.000240","[-0.000373, +0.000853]","0.265217","[-41.2852%, +94.3285%]","0.443312","-","0.000935","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_crash_web","","mean","0.000633","99,514","0.000604","100,104","-0.000029","[-0.000126, +0.000069]","-0.045230","[-19.9188%, +10.8729%]","0.564754","-","0.043601","-0.000777","-0.000001"
"cx_app_quality_hitch_android","Metric","N/A","","mean","0.080488","34,776","0.082430","35,304","0.001493","[-0.00087, +0.003857]","0.018552","[-1.0814%, +4.7918%]","0.215643","-","0.009602","0.000184","0.000014"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_hitch_android","","mean","0.057123","29,997","0.057255","30,538","-0.000360","[-0.003961, +0.00324]","-0.006309","[-6.9341%, +5.6723%]","0.844474","-","0.000541","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_hitch_android","","mean","0.130393","34,449","0.132843","34,969","0.002758","[-0.001083, +0.006599]","0.021152","[-0.8303%, +5.0607%]","0.159287","-","0.001594","0.000056","0.000004"
"page_dimension_cx_item_page","Dimension","cx_app_quality_hitch_android","","mean","0.040170","30,361","0.040746","30,865","0.000512","[-0.001919, +0.002944]","0.012757","[-4.7775%, +7.3289%]","0.679561","-","0.001719","0.000000","0.000000"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_hitch_android","","mean","0.109403","30,799","0.113252","31,301","0.003566","[-0.00104, +0.008172]","0.032598","[-0.9502%, +7.4698%]","0.129113","-","0.000965","0.000044","0.000003"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_hitch_android","","mean","0.067966","32,442","0.069681","32,901","0.000972","[-0.001205, +0.003148]","0.014294","[-1.7731%, +4.6319%]","0.381679","-","0.001631","0.000020","0.000002"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_hitch_android","","mean","0.084987","26,521","0.087383","26,969","0.002429","[-0.001683, +0.006542]","0.028585","[-1.9802%, +7.6972%]","0.246926","-","0.000446","0.000014","0.000001"
"page_dimension_cx_store_page","Dimension","cx_app_quality_hitch_android","","mean","0.080484","31,647","0.082524","32,129","0.000862","[-0.001813, +0.003537]","0.010707","[-2.2528%, +4.3941%]","0.527773","-","0.002446","0.000027","0.000002"
"cx_app_quality_hitch_ios","Metric","N/A","","mean","0.179243","70,239","0.179491","70,924","-0.000156","[-0.002002, +0.00169]","-0.000870","[-1.1167%, +0.9426%]","0.868442","-","0.005545","0.000000","0.000000"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_hitch_ios","","mean","0.211825","62,906","0.213417","63,666","0.001120","[-0.002131, +0.00437]","0.005286","[-1.006%, +2.0632%]","0.499619","-","0.000722","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_hitch_ios","","mean","0.132422","64,825","0.132793","65,435","0.000242","[-0.001763, +0.002248]","0.001829","[-1.3317%, +1.6976%]","0.812866","-","0.000822","0.000000","0.000000"
"page_dimension_cx_item_page","Dimension","cx_app_quality_hitch_ios","","mean","0.184910","64,250","0.184663","65,003","-0.000133","[-0.003162, +0.002897]","-0.000719","[-1.7102%, +1.5665%]","0.931497","-","0.001348","0.000000","0.000000"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_hitch_ios","","mean","0.290041","61,478","0.286617","62,317","-0.003103","[-0.006517, +0.000311]","-0.010697","[-2.2468%, +0.1073%]","0.074855","-","0.000668","-0.000012","-0.000002"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_hitch_ios","","mean","0.133931","48,970","0.134071","49,814","0.000343","[-0.002958, +0.003644]","0.002559","[-2.2089%, +2.7208%]","0.838752","-","0.000205","0.000000","0.000000"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_hitch_ios","","mean","0.191772","45,483","0.194437","46,046","0.002851","[-0.00075, +0.006451]","0.014864","[-0.3912%, +3.3641%]","0.120766","-","0.000305","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_hitch_ios","","mean","0.129566","66,330","0.129973","67,041","0.000287","[-0.001608, +0.002181]","0.002211","[-1.2412%, +1.6834%]","0.766933","-","0.001243","0.000000","0.000000"
"cx_app_quality_homepage_backend_latency","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"cx_app_quality_homepage_backend_slo_burn","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"cx_app_quality_inp_web","Metric","N/A","","mean","0.214360","115,620","0.215601","116,310","0.000113","[-0.00251, +0.002736]","0.000527","[-1.1708%, +1.2762%]","0.932716","-","0.138392","0.000068","0.000016"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_inp_web","","mean","0.147548","95,581","0.148213","96,033","0.000358","[-0.003434, +0.00415]","0.002424","[-2.3277%, +2.8126%]","0.853317","-","0.028120","0.000044","0.000010"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_inp_web","","mean","0.204501","93,978","0.205897","94,504","0.000495","[-0.002703, +0.003693]","0.002419","[-1.322%, +1.8057%]","0.761791","-","0.039129","0.000084","0.000019"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_inp_web","","mean","0.146131","70,786","0.145419","71,466","-0.000792","[-0.005705, +0.004121]","-0.005421","[-3.9041%, +2.8199%]","0.751969","-","0.013403","-0.000046","-0.000011"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_inp_web","","mean","0.381810","49,266","0.380914","49,638","-0.000908","[-0.007341, +0.005526]","-0.002377","[-1.9228%, +1.4474%]","0.782171","-","0.006447","-0.000025","-0.000006"
"page_dimension_cx_store_page","Dimension","cx_app_quality_inp_web","","mean","0.248684","102,163","0.251124","102,635","0.001748","[-0.002318, +0.005813]","0.007027","[-0.9321%, +2.3375%]","0.399520","-","0.046895","0.000355","0.000082"
"cx_app_quality_page_action_error_android","Metric","N/A","","mean","0.001521","30,490","0.001451","30,936","-0.000083","[-0.000381, +0.000215]","-0.054692","[-25.0524%, +14.114%]","0.584117","-","0.010416","0.000000","0.000000"
"action_dimension_cx_add_to_cart","Dimension","cx_app_quality_page_action_error_android","","mean","0.001631","29,581","0.001694","30,014","0.000065","[-0.000157, +0.000286]","0.039671","[-9.6126%, +17.5468%]","0.566933","-","0.006241","0.000000","0.000000"
"action_dimension_cx_create_address","Dimension","cx_app_quality_page_action_error_android","","mean","0.000000","16","0.000000","21","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"action_dimension_cx_delete_cart","Dimension","cx_app_quality_page_action_error_android","","mean","0.000433","22,129","0.000328","22,530","-0.000104","[-0.000314, +0.000105]","-0.241150","[-72.5679%, +24.338%]","0.329327","-","0.001206","0.000000","0.000000"
"action_dimension_cx_place_order","Dimension","cx_app_quality_page_action_error_android","","mean","0.001816","29,422","0.001308","29,862","-0.000537","[-0.001678, +0.000604]","-0.295861","[-92.4143%, +33.2421%]","0.356030","-","0.002369","-0.000714","-0.000001"
"action_dimension_cx_set_address","Dimension","cx_app_quality_page_action_error_android","","mean","0.000000","28","0.000000","20","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"action_dimension_cx_set_payment_method","Dimension","cx_app_quality_page_action_error_android","","mean","0.000000","3","0.000000","8","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"action_dimension_cx_update_cart","Dimension","cx_app_quality_page_action_error_android","","mean","0.001350","18,486","0.001735","18,829","0.000387","[-0.00022, +0.000993]","0.286302","[-16.2757%, +73.5362%]","0.211448","-","0.000602","0.000000","0.000000"
"cx_app_quality_page_action_error_ios","Metric","N/A","","mean","0.002402","67,317","0.002496","67,962","0.000094","[-0.000049, +0.000236]","0.039082","[-2.0251%, +9.8415%]","0.196701","-","0.006069","0.000000","0.000000"
"action_dimension_cx_add_payment_method","Dimension","cx_app_quality_page_action_error_ios","","mean","0.045739","7,523","0.053810","7,474","0.008268","[-0.001467, +0.018003]","0.180773","[-3.2063%, +39.3609%]","0.095973","-","0.000020","0.000000","0.000000"
"action_dimension_cx_add_to_cart","Dimension","cx_app_quality_page_action_error_ios","","mean","0.002814","65,468","0.002791","66,044","-0.000023","[-0.000198, +0.000152]","-0.008226","[-7.0466%, +5.4014%]","0.795601","-","0.003362","0.000000","0.000000"
"action_dimension_cx_create_address","Dimension","cx_app_quality_page_action_error_ios","","mean","0.000146","14,456","0.000148","14,388","0.000003","[-0.000232, +0.000237]","0.017205","[-159.1582%, +162.5992%]","0.983277","-","0.000029","0.000000","0.000000"
"action_dimension_cx_delete_cart","Dimension","cx_app_quality_page_action_error_ios","","mean","0.001200","52,784","0.001314","53,561","0.000113","[-0.000059, +0.000286]","0.094405","[-4.944%, +23.8251%]","0.198332","-","0.000713","0.000000","0.000000"
"action_dimension_cx_place_order","Dimension","cx_app_quality_page_action_error_ios","","mean","0.001838","63,156","0.002294","63,855","0.000456","[-0.000056, +0.000968]","0.247960","[-3.0426%, +52.6345%]","0.080854","-","0.000994","0.000000","0.000000"
"action_dimension_cx_set_address","Dimension","cx_app_quality_page_action_error_ios","","mean","0.000114","32,729","0.000069","33,122","-0.000046","[-0.000119, +0.000027]","-0.400170","[-104.0159%, +23.982%]","0.220380","-","0.000188","0.000000","0.000000"
"action_dimension_cx_set_payment_method","Dimension","cx_app_quality_page_action_error_ios","","mean","0.000081","24,737","0.000057","24,934","-0.000024","[-0.000093, +0.000045]","-0.300016","[-115.4434%, +55.4403%]","0.491320","-","0.000177","0.000000","0.000000"
"action_dimension_cx_update_cart","Dimension","cx_app_quality_page_action_error_ios","","mean","0.002546","49,294","0.002423","49,825","-0.000123","[-0.000504, +0.000257]","-0.048425","[-19.7754%, +10.0905%]","0.525051","-","0.000588","0.000000","0.000000"
"cx_app_quality_page_action_error_web","Metric","N/A","","mean","0.001288","150,917","0.001326","152,182","0.000038","[-0.000048, +0.000124]","0.029636","[-3.7106%, +9.6378%]","0.384134","-","0.146207","0.003657","0.000006"
"action_dimension_cx_add_payment_method","Dimension","cx_app_quality_page_action_error_web","","mean","0.000856","19,828","0.000526","20,020","-0.000330","[-0.000801, +0.000141]","-0.385676","[-93.5908%, +16.4556%]","0.169502","-","0.000787","0.000000","0.000000"
"action_dimension_cx_add_to_cart","Dimension","cx_app_quality_page_action_error_web","","mean","0.000873","145,814","0.000922","146,977","0.000048","[-0.000039, +0.000135]","0.055126","[-4.4495%, +15.4747%]","0.278119","-","0.087213","0.002765","0.000004"
"action_dimension_cx_create_address","Dimension","cx_app_quality_page_action_error_web","","mean","0.000241","9,168","0.000082","9,095","-0.000157","[-0.000474, +0.000161]","-0.650115","[-196.6987%, +66.6757%]","0.333245","-","0.000286","0.000000","0.000000"
"action_dimension_cx_delete_cart","Dimension","cx_app_quality_page_action_error_web","","mean","0.000990","91,120","0.001070","91,917","0.000079","[-0.000201, +0.000359]","0.079920","[-20.2937%, +36.2777%]","0.579731","-","0.012445","0.000000","0.000000"
"action_dimension_cx_place_order","Dimension","cx_app_quality_page_action_error_web","","mean","0.001598","140,244","0.001673","141,202","0.000075","[-0.000138, +0.000289]","0.047141","[-8.6665%, +18.0947%]","0.489872","-","0.028052","0.001396","0.000002"
"action_dimension_cx_set_address","Dimension","cx_app_quality_page_action_error_web","","mean","0.001849","43,239","0.001905","43,715","0.000057","[-0.000389, +0.000502]","0.030604","[-21.0285%, +27.1492%]","0.803358","-","0.003708","0.000000","0.000000"
"action_dimension_cx_set_payment_method","Dimension","cx_app_quality_page_action_error_web","","mean","0.003134","37,695","0.003413","37,816","0.000272","[-0.000748, +0.001292]","0.086865","[-23.8569%, +41.23%]","0.600866","-","0.002939","0.000000","0.000000"
"action_dimension_cx_update_cart","Dimension","cx_app_quality_page_action_error_web","","mean","0.003551","86,948","0.003319","88,115","-0.000229","[-0.000646, +0.000188]","-0.064526","[-18.203%, +5.2977%]","0.281791","-","0.010738","-0.001609","-0.000002"
"cx_app_quality_page_load_error_android","Metric","N/A","","mean","0.003233","34,881","0.003297","35,433","0.000047","[-0.000094, +0.000187]","0.014466","[-2.9035%, +5.7967%]","0.514550","-","0.009716","0.000000","0.000000"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.003776","29,445","0.003762","29,934","-0.000026","[-0.000338, +0.000286]","-0.006833","[-8.9375%, +7.5709%]","0.871105","-","0.001023","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.004332","34,590","0.004627","35,129","0.000282","[-0.000128, +0.000693]","0.065203","[-2.9503%, +15.9909%]","0.177209","-","0.001705","0.000000","0.000000"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.001292","30,500","0.001312","30,983","0.000020","[-0.000114, +0.000154]","0.015220","[-8.8345%, +11.8785%]","0.773316","-","0.001703","0.000000","0.000000"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.013439","30,292","0.013396","30,753","-0.000082","[-0.000764, +0.000599]","-0.006128","[-5.6822%, +4.4567%]","0.812729","-","0.001174","0.000000","0.000000"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.000294","32,622","0.000347","33,069","0.000053","[-0.000039, +0.000145]","0.178904","[-13.3421%, +49.123%]","0.261568","-","0.002139","0.000000","0.000000"
