"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment1 Value","treatment1 Exposure Volume","treatment1 Absolute Impact","treatment1 Absolute Impact Confidence Interval","treatment1 Relative Impact","treatment1 Relative Impact Confidence Interval","treatment1 P Value","treatment1 Significance","treatment1 Coverage","treatment1 Relative Global Lift","treatment1 Absolute Global Lift","treatment2 Value","treatment2 Exposure Volume","treatment2 Absolute Impact","treatment2 Absolute Impact Confidence Interval","treatment2 Relative Impact","treatment2 Relative Impact Confidence Interval","treatment2 P Value","treatment2 Significance","treatment2 Coverage","treatment2 Relative Global Lift","treatment2 Absolute Global Lift"
"dbd_cx_segment_existing_purchased_l60d","Dimension","dbd_o2_subtotal","","mean","51.445188","100,067","53.039607","117,820","1.594419","[+1.011003, +2.177835]","0.030993","[+1.9652%, +4.2333%]","0.000000","Significant","0.093456","0.013345","0.150823","51.397880","96,829","-0.047308","[-0.661398, +0.566782]","-0.000920","[-1.2856%, +1.1017%]","0.879982","-","0.093456","-0.000391","-0.004417"
"dbd_cx_segment_existing_purchased_l90d","Dimension","dbd_o2_subtotal","","mean","48.825728","51,908","51.216663","60,233","2.390935","[+1.58206, +3.199809]","0.048969","[+3.2402%, +6.5535%]","0.000000","Significant","0.045843","0.009815","0.110922","49.169394","50,000","0.343666","[-0.445822, +1.133154]","0.007039","[-0.9131%, +2.3208%]","0.393561","-","0.045843","0.001394","0.015752"
"dbd_o2_trials_per_cx","Metric","N/A","","mean","0.015631","5,493,462","0.015947","5,327,245","0.000318","[+0.00017, +0.000467]","0.020357","[+1.0863%, +2.9851%]","0.000026","Significant","0.628172","0.012788","0.000179","0.015744","5,326,498","0.000114","[-0.000034, +0.000261]","0.007264","[-0.22%, +1.6728%]","0.132480","-","0.628172","0.004563","0.000064"
"dbd_o2_vp","Metric","N/A","","mean","-0.724105","686,096","-0.709867","668,499","0.011793","[-0.007175, +0.030762]","0.016287","[+0.9909%, -4.2482%]","0.223003","-","0.758428","-0.013742","0.008940","-0.703174","665,638","0.017687","[-0.001375, +0.036749]","0.024426","[+0.1898%, -5.0751%]","0.068969","-","0.758428","-0.020625","0.013418"
"dbd_o2_vp_per_cx","Metric","N/A","","mean","-0.126114","5,625,075","-0.123981","5,454,365","0.002400","[-0.000998, +0.005798]","0.019034","[+0.791%, -4.5978%]","0.166181","-","0.843920","-0.016063","0.014570","-0.122678","5,454,115","0.003130","[-0.000276, +0.006537]","0.024820","[+0.2191%, -5.1831%]","0.071710","-","0.843920","-0.020946","0.018998"
"dbd_o_2_trials_per_cx_post_checkout","Metric","N/A","","mean","0.012060","5,493,462","0.012345","5,327,245","0.000287","[+0.000156, +0.000417]","0.023764","[+1.2923%, +3.4605%]","0.000017","Significant","0.608744","0.014466","0.000162","0.012206","5,326,498","0.000147","[+0.000016, +0.000277]","0.012156","[+0.1345%, +2.2967%]","0.027538","Significant","0.608744","0.007400","0.000083"
"dbd_o_2_trials_per_cx_pre_checkout","Metric","N/A","","mean","0.003571","5,493,462","0.003601","5,327,245","0.000031","[-0.000041, +0.000102]","0.008553","[-1.1391%, +2.8496%]","0.400603","-","0.703920","0.006021","0.000017","0.003538","5,326,498","-0.000033","[-0.000104, +0.000038]","-0.009210","[-2.9065%, +1.0645%]","0.363266","-","0.703920","-0.006483","-0.000019"
"dbd_order_frequency","Metric","N/A","","mean","1.427927","686,096","1.425018","668,499","-0.000816","[-0.004136, +0.002505]","-0.000571","[-0.2896%, +0.1754%]","0.630203","-","0.758428","-0.000433","-0.000605","1.429523","665,638","0.002301","[-0.001008, +0.00561]","0.001611","[-0.0706%, +0.3929%]","0.172974","-","0.758428","0.001222","0.001706"
"dbd_order_frequency_14d","Metric","N/A","","mean","1.463352","626,085","1.460655","609,523","-0.000414","[-0.004019, +0.003191]","-0.000283","[-0.2747%, +0.2181%]","0.821828","-","0.709122","-0.000201","-0.000280","1.465249","607,371","0.002606","[-0.000986, +0.006197]","0.001781","[-0.0674%, +0.4235%]","0.155000","-","0.709122","0.001263","0.001763"
"dbd_order_frequency_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_7d","Metric","N/A","","mean","1.285574","595,533","1.282629","580,379","-0.001643","[-0.004168, +0.000883]","-0.001278","[-0.3242%, +0.0687%]","0.202342","-","0.592593","-0.000757","-0.001058","1.285978","577,645","0.001047","[-0.001466, +0.00356]","0.000815","[-0.114%, +0.2769%]","0.414036","-","0.592593","0.000483","0.000674"
"dbd_order_rate","Metric","N/A","","mean","0.174166","5,625,075","0.174653","5,454,365","0.000639","[-0.000014, +0.001291]","0.003668","[-0.008%, +0.7415%]","0.055074","-","0.758100","0.002780","0.003877","0.174464","5,454,115","0.000524","[-0.000128, +0.001175]","0.003006","[-0.0734%, +0.6746%]","0.115185","-","0.758100","0.002279","0.003177"
"dbd_order_rate_14d","Metric","N/A","","mean","0.195201","4,693,538","0.195571","4,552,336","0.000620","[-0.000141, +0.001382]","0.003177","[-0.0724%, +0.7078%]","0.110406","-","0.708828","0.002252","0.003141","0.195566","4,550,639","0.000632","[-0.000127, +0.001392]","0.003240","[-0.0653%, +0.7133%]","0.102836","-","0.708828","0.002297","0.003203"
"dbd_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_rate_7d","Metric","N/A","","mean","0.136105","5,625,075","0.136480","5,454,365","0.000478","[-0.000036, +0.000992]","0.003512","[-0.0266%, +0.7291%]","0.068476","-","0.592160","0.002080","0.002902","0.136198","5,454,115","0.000246","[-0.000267, +0.000759]","0.001808","[-0.1963%, +0.558%]","0.347314","-","0.592160","0.001071","0.001494"
"dbd_post_checkout_browsed_carousels_fyp_nv","Metric","N/A","","mean","0.167191","5,219,356","0.148183","5,061,084","-0.018927","[-0.01934, -0.018513]","-0.113205","[-11.5679%, -11.0732%]","0.000000","Significant","","","","0.165261","5,059,491","-0.001889","[-0.00231, -0.001467]","-0.011297","[-1.3817%, -0.8777%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_carousels_fyp_rx","Metric","N/A","","mean","0.279043","5,219,356","0.299782","5,061,084","0.020634","[+0.019899, +0.021369]","0.073946","[+7.1312%, +7.6579%]","0.000000","Significant","","","","0.281052","5,059,491","0.001972","[+0.001242, +0.002703]","0.007068","[+0.4451%, +0.9686%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_items_fyp_nv","Metric","N/A","","mean","0.419334","5,219,356","0.371879","5,061,084","-0.047565","[-0.048782, -0.046348]","-0.113429","[-11.6331%, -11.0527%]","0.000000","Significant","","","","0.414884","5,059,491","-0.004503","[-0.005747, -0.003259]","-0.010739","[-1.3706%, -0.7773%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_items_fyp_rx","Metric","N/A","","mean","0.680062","5,219,356","0.727488","5,061,084","0.047065","[+0.045046, +0.049085]","0.069207","[+6.6237%, +7.2177%]","0.000000","Significant","","","","0.686333","5,059,491","0.006249","[+0.004237, +0.008261]","0.009188","[+0.623%, +1.2147%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_stores_fyp_nv","Metric","N/A","","mean","0.167177","5,219,356","0.148170","5,061,084","-0.018926","[-0.019339, -0.018512]","-0.113207","[-11.568%, -11.0734%]","0.000000","Significant","","","","0.165245","5,059,491","-0.001890","[-0.002312, -0.001469]","-0.011308","[-1.3828%, -0.8788%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_stores_fyp_rx","Metric","N/A","","mean","0.279011","5,219,356","0.299761","5,061,084","0.020645","[+0.01991, +0.02138]","0.073993","[+7.1359%, +7.6627%]","0.000000","Significant","","","","0.281020","5,059,491","0.001974","[+0.001243, +0.002704]","0.007074","[+0.4456%, +0.9691%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_stores_nav_bar_nv","Metric","N/A","","mean","0.272322","5,219,356","0.250159","5,061,084","-0.022164","[-0.022722, -0.021605]","-0.081388","[-8.3439%, -7.9337%]","0.000000","Significant","","","","0.259631","5,059,491","-0.012692","[-0.013257, -0.012127]","-0.046606","[-4.868%, -4.4532%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_stores_nav_bar_rx","Metric","N/A","","mean","0.471018","5,219,356","0.484105","5,061,084","0.012871","[+0.011748, +0.013994]","0.027326","[+2.4941%, +2.9711%]","0.000000","Significant","","","","0.481843","5,059,491","0.010682","[+0.009557, +0.011806]","0.022678","[+2.0289%, +2.5066%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_stores_nv","Metric","N/A","","mean","0.342000","5,219,356","0.318892","5,061,084","-0.023139","[-0.023817, -0.02246]","-0.067657","[-6.9641%, -6.5674%]","0.000000","Significant","","","","0.328504","5,059,491","-0.013505","[-0.01419, -0.012821]","-0.039489","[-4.1491%, -3.7487%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_stores_rx","Metric","N/A","","mean","0.591704","5,219,356","0.605210","5,061,084","0.013128","[+0.011834, +0.014421]","0.022186","[+2%, +2.4372%]","0.000000","Significant","","","","0.602798","5,059,491","0.010927","[+0.009632, +0.012223]","0.018467","[+1.6278%, +2.0657%]","0.000000","Significant","","",""
"dbd_post_checkout_fyp_carousel_item_depth_nv","Metric","N/A","","mean","0.877402","2,736,691","0.979892","2,414,900","0.103548","[+0.100652, +0.106444]","0.118016","[+11.4716%, +12.1317%]","0.000000","Significant","","","","0.873406","2,661,299","-0.004022","[-0.006711, -0.001332]","-0.004584","[-0.7649%, -0.1518%]","0.003382","Significant","","",""
"dbd_post_checkout_fyp_carousel_item_depth_rx","Metric","N/A","","mean","0.794897","3,374,904","0.757588","3,604,355","-0.036394","[-0.038314, -0.034474]","-0.045784","[-4.82%, -4.3369%]","0.000000","Significant","","","","0.802870","3,277,958","0.007734","[+0.005702, +0.009766]","0.009730","[+0.7173%, +1.2286%]","0.000000","Significant","","",""
"dbd_post_checkout_order_rate","Metric","N/A","","mean","0.124877","5,625,075","0.125223","5,454,365","0.000410","[-0.000115, +0.000935]","0.003283","[-0.0923%, +0.7489%]","0.126086","-","0.732659","0.002405","0.002488","0.125375","5,454,115","0.000614","[+0.00009, +0.001138]","0.004915","[+0.0719%, +0.911%]","0.021683","Significant","0.732659","0.003601","0.003725"
"dbd_post_checkout_order_rate_14d","Metric","N/A","","mean","0.139992","4,693,538","0.140262","4,552,336","0.000389","[-0.000224, +0.001001]","0.002776","[-0.1602%, +0.7154%]","0.213953","-","0.685243","0.001902","0.001968","0.140616","4,550,639","0.000767","[+0.000155, +0.001378]","0.005477","[+0.111%, +0.9844%]","0.013959","Significant","0.685243","0.003753","0.003883"
"dbd_post_checkout_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-"
"dbd_post_checkout_order_rate_7d","Metric","N/A","","mean","0.097376","5,625,075","0.097676","5,454,365","0.000344","[-0.000078, +0.000765]","0.003528","[-0.0799%, +0.7855%]","0.110042","-","0.571001","0.002014","0.002085","0.097641","5,454,115","0.000344","[-0.000077, +0.000764]","0.003530","[-0.0789%, +0.7849%]","0.109141","-","0.571001","0.002016","0.002086"
"dbd_post_o2_vp_per_cx","Metric","N/A","","mean","-0.066723","5,625,075","-0.063123","5,454,365","0.003631","[+0.000754, +0.006509]","0.054424","[-1.1295%, -9.7552%]","0.013389","Significant","0.823029","-0.044792","0.022040","-0.064018","5,454,115","0.002449","[-0.000441, +0.00534]","0.036710","[+0.6614%, -8.0033%]","0.096763","-","0.823029","-0.030213","0.014866"
"dbd_pre_checkout_order_rate","Metric","N/A","","mean","0.049289","5,625,075","0.049430","5,454,365","0.000218","[-0.000139, +0.000576]","0.004430","[-0.283%, +1.1691%]","0.231664","-","0.831215","0.003683","0.001325","0.049089","5,454,115","-0.000085","[-0.000442, +0.000272]","-0.001723","[-0.8973%, +0.5528%]","0.641428","-","0.831215","-0.001432","-0.000515"
"dbd_pre_checkout_order_rate_14d","Metric","N/A","","mean","0.055208","4,693,538","0.055309","4,552,336","0.000227","[-0.000191, +0.000646]","0.004119","[-0.3461%, +1.17%]","0.286818","-","0.776600","0.003199","0.001152","0.054950","4,550,639","-0.000126","[-0.000544, +0.000292]","-0.002289","[-0.9862%, +0.5284%]","0.553634","-","0.776600","-0.001777","-0.000640"
"dbd_pre_checkout_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-"
"dbd_pre_checkout_order_rate_7d","Metric","N/A","","mean","0.038729","5,625,075","0.038804","5,454,365","0.000128","[-0.000155, +0.000411]","0.003307","[-0.4002%, +1.0615%]","0.375209","-","0.652998","0.002159","0.000777","0.038557","5,454,115","-0.000093","[-0.000376, +0.000189]","-0.002403","[-0.9697%, +0.4891%]","0.518449","-","0.652998","-0.001569","-0.000565"
"dbd_total_o2_gmv_1pc","Metric","N/A","","mean","0.056940","5,625,075","0.054691","5,454,365","-0.001916","[-0.003627, -0.000205]","-0.033652","[-6.3702%, -0.3603%]","0.028166","Significant","0.778981","-0.026215","-0.001099","0.056597","5,454,115","-0.000159","[-0.001923, +0.001605]","-0.002796","[-3.378%, +2.8188%]","0.859605","-","0.778981","-0.002178","-0.000091"
"dbd_total_o2_gmv_3pc","Metric","N/A","","mean","0.657562","5,625,075","0.649653","5,454,365","-0.007905","[-0.01351, -0.0023]","-0.012021","[-2.0545%, -0.3498%]","0.005706","Significant","0.763243","-0.009175","-0.004534","0.660797","5,454,115","0.003221","[-0.002412, +0.008855]","0.004899","[-0.3668%, +1.3466%]","0.262398","-","0.763243","0.003739","0.001848"
"dbd_total_o2_gmv_alc","Metric","N/A","","mean","0.167010","5,625,075","0.168202","5,454,365","0.000819","[-0.002803, +0.00444]","0.004901","[-1.6783%, +2.6585%]","0.657764","-","0.725056","0.003554","0.000470","0.165699","5,454,115","-0.001100","[-0.004696, +0.002497]","-0.006584","[-2.812%, +1.4951%]","0.549019","-","0.725056","-0.004774","-0.000631"
"dbd_total_o2_gmv_flowers","Metric","N/A","","mean","0.010210","5,625,075","0.011238","5,454,365","0.001022","[+0.000067, +0.001978]","0.100134","[+0.6546%, +19.3722%]","0.035988","Significant","0.476539","0.047718","0.000586","0.011169","5,454,115","0.000956","[-0.000007, +0.00192]","0.093662","[-0.0697%, +18.8022%]","0.051717","-","0.476539","0.044634","0.000549"
"dbd_total_o2_gmv_grocery","Metric","N/A","","mean","0.502160","5,625,075","0.497192","5,454,365","-0.004938","[-0.011471, +0.001594]","-0.009834","[-2.2843%, +0.3175%]","0.138427","-","0.741117","-0.007288","-0.002833","0.498964","5,454,115","-0.002358","[-0.00894, +0.004224]","-0.004695","[-1.7803%, +0.8412%]","0.482636","-","0.741117","-0.003480","-0.001352"
"dbd_total_o2_gmv_nv","Metric","N/A","","mean","1.515916","5,625,075","1.507093","5,454,365","-0.008389","[-0.019056, +0.002279]","-0.005534","[-1.2571%, +0.1503%]","0.123244","-","0.748517","-0.004142","-0.004812","1.516534","5,454,115","0.002356","[-0.008371, +0.013082]","0.001554","[-0.5522%, +0.863%]","0.666906","-","0.748517","0.001163","0.001351"
"dbd_total_o2_gmv_pets","Metric","N/A","","mean","0.016888","5,625,075","0.017930","5,454,365","0.001009","[-0.000352, +0.002371]","0.059771","[-2.0829%, +14.0371%]","0.146094","-","0.715052","0.042739","0.000579","0.017420","5,454,115","0.000511","[-0.000835, +0.001858]","0.030276","[-4.9439%, +10.9991%]","0.456637","-","0.715052","0.021649","0.000293"
"dbd_total_o2_gmv_rx","Metric","N/A","","mean","2.132333","5,625,075","2.163895","5,454,365","0.033600","[+0.022483, +0.044717]","0.015757","[+1.0544%, +2.0971%]","0.000000","Significant","0.745941","0.011754","0.019274","2.144246","5,454,115","0.012273","[+0.001082, +0.023464]","0.005756","[+0.0508%, +1.1004%]","0.031595","Significant","0.745941","0.004293","0.007040"
"dbd_total_o2_orders_1pc","Metric","N/A","","mean","0.002877","5,625,075","0.002816","5,454,365","-0.000062","[-0.000134, +0.000011]","-0.021427","[-4.6647%, +0.3794%]","0.095886","-","0.777748","-0.016665","-0.000035","0.002853","5,454,115","-0.000024","[-0.000097, +0.00005]","-0.008212","[-3.3639%, +1.7215%]","0.526726","-","0.777748","-0.006387","-0.000014"
"dbd_total_o2_orders_3pc","Metric","N/A","","mean","0.039337","5,625,075","0.038818","5,454,365","-0.000537","[-0.000833, -0.000241]","-0.013658","[-2.1179%, -0.6137%]","0.000372","Significant","0.772332","-0.010548","-0.000308","0.039415","5,454,115","0.000086","[-0.000211, +0.000384]","0.002198","[-0.536%, +0.9757%]","0.568662","-","0.772332","0.001698","0.000050"
"dbd_total_o2_orders_alc","Metric","N/A","","mean","0.006226","5,625,075","0.006237","5,454,365","0.000009","[-0.000105, +0.000123]","0.001468","[-1.6845%, +1.9781%]","0.875155","-","0.745760","0.001095","0.000005","0.006140","5,454,115","-0.000085","[-0.000198, +0.000028]","-0.013594","[-3.1721%, +0.4534%]","0.141635","-","0.745760","-0.010138","-0.000049"
"dbd_total_o2_orders_flowers","Metric","N/A","","mean","0.000290","5,625,075","0.000312","5,454,365","0.000022","[+0.000001, +0.000043]","0.075766","[+0.3716%, +14.7816%]","0.039299","Significant","0.449256","0.034038","0.000013","0.000303","5,454,115","0.000013","[-0.000008, +0.000034]","0.044856","[-2.6141%, +11.5853%]","0.215604","-","0.449256","0.020152","0.000007"
"dbd_total_o2_orders_grocery","Metric","N/A","","mean","0.018924","5,625,075","0.018707","5,454,365","-0.000223","[-0.000418, -0.000029]","-0.011797","[-2.2082%, -0.1511%]","0.024577","Significant","0.753970","-0.008894","-0.000128","0.018818","5,454,115","-0.000101","[-0.000296, +0.000093]","-0.005362","[-1.5649%, +0.4924%]","0.306926","-","0.753970","-0.004043","-0.000058"
"dbd_total_o2_orders_nv","Metric","N/A","","mean","0.071593","5,625,075","0.070932","5,454,365","-0.000684","[-0.001093, -0.000274]","-0.009549","[-1.5269%, -0.3828%]","0.001070","Significant","0.762704","-0.007283","-0.000392","0.071519","5,454,115","-0.000030","[-0.000441, +0.00038]","-0.000423","[-0.6159%, +0.5313%]","0.885062","-","0.762704","-0.000323","-0.000017"
"dbd_total_o2_orders_pets","Metric","N/A","","mean","0.000446","5,625,075","0.000468","5,454,365","0.000022","[-0.000005, +0.000049]","0.049068","[-1.0609%, +10.8745%]","0.107063","-","0.731356","0.035886","0.000013","0.000462","5,454,115","0.000016","[-0.00001, +0.000043]","0.035983","[-2.3487%, +9.5453%]","0.235668","-","0.731356","0.026316","0.000009"
"dbd_total_o2_orders_rx","Metric","N/A","","mean","0.107774","5,625,075","0.108900","5,454,365","0.001142","[+0.000625, +0.001658]","0.010592","[+0.5801%, +1.5383%]","0.000015","Significant","0.755671","0.008004","0.000655","0.108077","5,454,115","0.000338","[-0.000176, +0.000853]","0.003138","[-0.1634%, +0.7911%]","0.197446","-","0.755671","0.002371","0.000194"
"doubledash_active_user","Metric","N/A","","mean","0.121971","5,625,075","0.122562","5,454,365","0.000619","[+0.000246, +0.000992]","0.005076","[+0.2014%, +0.8137%]","0.001157","Significant","0.741286","0.003762","0.003757","0.122043","5,454,115","0.000137","[-0.000236, +0.00051]","0.001121","[-0.1937%, +0.418%]","0.472293","-","0.741286","0.000831","0.000830"
"doubledash_l_28_d_mau","Metric","N/A","","mean","0.188979","5,625,075","0.189385","5,454,365","0.000318","[-0.000116, +0.000752]","0.001683","[-0.0615%, +0.3981%]","0.151116","-","0.513299","0.000864","0.000864","0.189023","5,454,115","0.000014","[-0.00042, +0.000448]","0.000074","[-0.2222%, +0.2371%]","0.949348","-","0.513299","0.000038","0.000038"
"doubledash_l_28_d_post_checkout_mau","Metric","N/A","","mean","0.155453","5,625,075","0.155805","5,454,365","0.000284","[-0.000122, +0.000689]","0.001824","[-0.0785%, +0.4433%]","0.170507","-","0.507929","0.000927","0.000770","0.155579","5,454,115","0.000085","[-0.000321, +0.00049]","0.000546","[-0.2062%, +0.3154%]","0.681539","-","0.507929","0.000277","0.000230"
"doubledash_l_28_d_pre_checkout_mau","Metric","N/A","","mean","0.055271","5,625,075","0.055205","5,454,365","-0.000120","[-0.000378, +0.000137]","-0.002173","[-0.6832%, +0.2486%]","0.360573","-","0.537625","-0.001168","-0.000326","0.055131","5,454,115","-0.000155","[-0.000413, +0.000102]","-0.002809","[-0.7466%, +0.1848%]","0.237087","-","0.537625","-0.001510","-0.000422"
"doubledash_post_checkout_active_user","Metric","N/A","","mean","0.094801","5,625,075","0.095192","5,454,365","0.000403","[+0.000067, +0.00074]","0.004254","[+0.0702%, +0.7806%]","0.018925","Significant","0.721589","0.003070","0.002448","0.094995","5,454,115","0.000236","[-0.000101, +0.000573]","0.002490","[-0.1061%, +0.604%]","0.169296","-","0.721589","0.001796","0.001433"
"doubledash_post_checkout_wau","Metric","N/A","","mean","0.054007","5,625,075","0.054018","5,454,365","-0.000004","[-0.000265, +0.000256]","-0.000078","[-0.4905%, +0.4748%]","0.974662","-","0.295255","-0.000023","-0.000019","0.054004","5,454,115","-0.000016","[-0.000276, +0.000245]","-0.000287","[-0.5113%, +0.4539%]","0.907140","-","0.295255","-0.000085","-0.000069"
"doubledash_pre_checkout_active_user","Metric","N/A","","mean","0.035464","5,625,075","0.035635","5,454,365","0.000198","[-0.000015, +0.00041]","0.005574","[-0.0409%, +1.1556%]","0.067854","-","0.819178","0.004566","0.001200","0.035360","5,454,115","-0.000063","[-0.000275, +0.000149]","-0.001770","[-0.7742%, +0.4201%]","0.561260","-","0.819178","-0.001450","-0.000381"
"doubledash_pre_checkout_wau","Metric","N/A","","mean","0.019256","5,625,075","0.019420","5,454,365","0.000156","[-0.000003, +0.000315]","0.008087","[-0.0162%, +1.6337%]","0.054672","-","0.319721","0.002586","0.000691","0.019215","5,454,115","-0.000051","[-0.00021, +0.000107]","-0.002662","[-1.0892%, +0.5567%]","0.526070","-","0.319721","-0.000851","-0.000227"
"doubledash_wau","Metric","N/A","","mean","0.070314","5,625,075","0.070504","5,454,365","0.000166","[-0.000127, +0.000459]","0.002365","[-0.18%, +0.653%]","0.265772","-","0.311896","0.000738","0.000737","0.070287","5,454,115","-0.000051","[-0.000343, +0.000242]","-0.000723","[-0.4885%, +0.344%]","0.733672","-","0.311896","-0.000225","-0.000225"
"o1_aov","Metric","N/A","","mean","38.421260","5,503,644","38.445370","5,337,014","0.020845","[-0.005802, +0.047491]","0.000543","[-0.0151%, +0.1236%]","0.125219","-","0.609833","0.000324","0.012715","38.439096","5,336,211","0.017637","[-0.009028, +0.044302]","0.000459","[-0.0235%, +0.1153%]","0.194843","-","0.609833","0.000274","0.010758"
"o1_gmv","Metric","N/A","","mean","133.578817","5,625,075","133.754388","5,454,365","0.127712","[-0.021619, +0.277043]","0.000956","[-0.0162%, +0.2074%]","0.093695","-","0.596940","0.000571","0.070341","133.698072","5,454,115","0.121173","[-0.028203, +0.270549]","0.000907","[-0.0211%, +0.2025%]","0.111855","-","0.596940","0.000542","0.066739"
"o1_order_rate","Metric","N/A","","mean","3.476690","5,625,075","3.479077","5,454,365","0.001689","[-0.001652, +0.00503]","0.000486","[-0.0475%, +0.1447%]","0.321857","-","0.609830","0.000296","0.000930","3.478180","5,454,115","0.001733","[-0.001613, +0.00508]","0.000499","[-0.0464%, +0.1461%]","0.310011","-","0.609830","0.000304","0.000955"
"o1_order_rate_7d","Metric","N/A","","mean","3.110995","3,487,500","3.110192","3,384,940","-0.000467","[-0.003671, +0.002737]","-0.000150","[-0.118%, +0.088%]","0.775013","-","0.338359","-0.000051","-0.000160","3.109536","3,382,530","-0.000556","[-0.003761, +0.00265]","-0.000179","[-0.1209%, +0.0852%]","0.734111","-","0.338359","-0.000060","-0.000190"
"o1_subtotal","Metric","N/A","","mean","28.522721","5,503,644","28.541068","5,337,014","0.014433","[-0.00804, +0.036907]","0.000506","[-0.0282%, +0.1294%]","0.208114","-","0.609833","0.000304","0.008804","28.535731","5,336,211","0.011730","[-0.010789, +0.034249]","0.000411","[-0.0378%, +0.1201%]","0.307299","-","0.609833","0.000247","0.007154"
"o1_vp","Metric","N/A","","mean","3.094120","5,503,644","3.099685","5,337,014","0.006444","[-0.000637, +0.013526]","0.002083","[-0.0206%, +0.4371%]","0.074496","-","0.609833","0.001183","0.003931","3.098294","5,336,211","0.001429","[-0.005776, +0.008634]","0.000462","[-0.1867%, +0.279%]","0.697484","-","0.609833","0.000262","0.000872"
"o1_vp_per_cx","Metric","N/A","","mean","10.757296","5,625,075","10.784040","5,454,365","0.028406","[+0.002644, +0.054168]","0.002641","[+0.0246%, +0.5035%]","0.030683","Significant","0.568032","0.001500","0.015646","10.776424","5,454,115","0.009546","[-0.016567, +0.03566]","0.000887","[-0.154%, +0.3315%]","0.473688","-","0.568032","0.000504","0.005258"
"ox_subtotal_combined","Metric","N/A","","mean","29.061441","3,477,273","29.090542","3,372,798","0.023761","[-0.00304, +0.050561]","0.000818","[-0.0105%, +0.174%]","0.082270","-","0.425767","0.000344","0.010122","29.080223","3,369,862","0.019171","[-0.008086, +0.046429]","0.000660","[-0.0278%, +0.1598%]","0.168046","-","0.425767","0.000278","0.008167"
"variable_profit_per_order","Metric","N/A","","mean","2.972427","5,563,305","2.978534","5,394,797","0.006582","[-0.000941, +0.014106]","0.002214","[-0.0317%, +0.4746%]","0.086381","-","0.544714","0.001200","0.003587","2.979665","5,394,344","0.004494","[-0.003184, +0.012172]","0.001512","[-0.1071%, +0.4095%]","0.251298","-","0.544714","0.000819","0.002448"
