"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_package","","mean","0.687397","103,290","0.692182","104,926","0.004785","[+0.000822, +0.008747]","0.006960","[+0.1196%, +1.2725%]","0.017954","Significant","0.075252","0.000504","0.000360"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_package","","mean","0.720383","509,369","0.721200","515,525","0.000777","[-0.000792, +0.002347]","0.001079","[-0.11%, +0.3258%]","0.331794","-","0.516537","0.000562","0.000402"
"dbd_avg_o2_sdb","Metric","N/A","","mean","0.698108","619,577","0.700118","627,015","0.001937","[+0.000463, +0.00341]","0.002774","[+0.0664%, +0.4884%]","0.009987","Significant","0.591798","0.001651","0.001146"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_sdb","","mean","0.655966","3,742","0.654662","4,031","-0.000810","[-0.019753, +0.018133]","-0.001235","[-3.0113%, +2.7644%]","0.933218","-","0.003758","-0.000004","-0.000003"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_sdb","","mean","0.692007","4,825","0.711670","4,844","0.019830","[+0.002668, +0.036991]","0.028655","[+0.3856%, +5.3455%]","0.023531","Significant","0.004297","0.000120","0.000083"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_sdb","","mean","0.698285","613,411","0.700227","620,625","0.001863","[+0.000381, +0.003345]","0.002668","[+0.0545%, +0.479%]","0.013770","Significant","0.583421","0.001566","0.001087"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_sdb","","mean","0.686974","106,496","0.693914","108,147","0.006942","[+0.003042, +0.010841]","0.010105","[+0.4428%, +1.5781%]","0.000485","Significant","0.075840","0.000759","0.000527"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_sdb","","mean","0.699609","519,126","0.700893","525,118","0.001210","[-0.000379, +0.002798]","0.001729","[-0.0542%, +0.3999%]","0.135586","-","0.515857","0.000899","0.000624"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_sdb","","mean","0.675899","532,767","0.678215","540,415","0.002254","[+0.000613, +0.003894]","0.003334","[+0.0907%, +0.5761%]","0.007100","Significant","0.476034","0.001548","0.001074"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_sdb","","mean","0.788335","121,021","0.790897","121,092","0.002699","[-0.000453, +0.005851]","0.003423","[-0.0575%, +0.7422%]","0.093309","-","0.115617","0.000448","0.000311"
"dbd_avg_o2_subtotal_1pc","Metric","N/A","","mean","12.243354","16,548","12.187796","16,913","-0.042465","[-0.292758, +0.207829]","-0.003468","[-2.3912%, +1.6975%]","0.739492","-","0.587063","-0.002047","-0.024954"
"dbd_avg_o2_subtotal_3pc","Metric","N/A","","mean","11.006249","148,072","10.955704","148,547","-0.045917","[-0.117978, +0.026144]","-0.004172","[-1.0719%, +0.2375%]","0.211708","-","0.579611","-0.002396","-0.026616"
"dbd_avg_o2_subtotal_alc","Metric","N/A","","mean","22.097377","20,980","22.146659","21,033","0.033741","[-0.35052, +0.418002]","0.001527","[-1.5863%, +1.8916%]","0.863360","-","0.496199","0.000796","0.016850"
"dbd_avg_o2_subtotal_flowers","Metric","N/A","","mean","35.297806","49","33.892745","51","-1.405061","[-11.030657, +8.220536]","-0.039806","[-31.2503%, +23.2891%]","0.774803","-","0.586060","-0.024240","-0.816552"
"dbd_avg_o2_subtotal_grocery","Metric","N/A","","mean","19.005835","60,781","19.016349","61,252","0.045407","[-0.193204, +0.284019]","0.002389","[-1.0166%, +1.4944%]","0.709166","-","0.550655","0.001319","0.024902"
"dbd_avg_o2_subtotal_nv","Metric","N/A","","mean","14.039536","236,597","14.028983","238,034","0.000713","[-0.086633, +0.088059]","0.000051","[-0.6171%, +0.6272%]","0.987234","-","0.565139","0.000028","0.000403"
"dbd_avg_o2_subtotal_pets","Metric","N/A","","mean","31.875939","1,537","33.048516","1,569","1.005239","[-1.025173, +3.03565]","0.031536","[-3.2161%, +9.5233%]","0.331867","-","0.554817","0.017665","0.554448"
"dbd_avg_o2_subtotal_rx","Metric","N/A","","mean","12.747962","427,422","12.752972","433,770","0.008186","[-0.034471, +0.050843]","0.000642","[-0.2704%, +0.3988%]","0.706839","-","0.607181","0.000383","0.004975"
"dbd_avg_o2_vp_1pc","Metric","N/A","","mean","-13.360502","16,548","-13.452596","16,912","-0.121207","[-0.423738, +0.181324]","0.009072","[+3.1716%, -1.3572%]","0.432309","-","0.587057","0.005138","-0.071227"
"dbd_avg_o2_vp_3pc","Metric","N/A","","mean","-0.849141","148,072","-0.868822","148,547","-0.025281","[-0.054579, +0.004017]","0.029772","[+6.4275%, -0.4731%]","0.090792","-","0.579615","0.019741","-0.014654"
"dbd_avg_o2_vp_alc","Metric","N/A","","mean","0.737580","20,980","0.686102","21,033","-0.061568","[-0.182806, +0.059669]","-0.083473","[-24.7846%, +8.0899%]","0.319575","-","0.496199","-0.045125","-0.030747"
"dbd_avg_o2_vp_flowers","Metric","N/A","","mean","1.044748","49","2.281254","51","1.236505","[-2.053753, +4.526763]","1.183543","[-196.5787%, +433.2874%]","0.461384","-","0.586060","1.061216","0.718596"
"dbd_avg_o2_vp_grocery","Metric","N/A","","mean","-2.440756","60,780","-2.408212","61,250","0.028145","[-0.038807, +0.095098]","-0.011531","[+1.59%, -3.8962%]","0.409983","-","0.550673","-0.006610","0.015436"
"dbd_avg_o2_vp_nv","Metric","N/A","","mean","-1.906879","236,597","-1.933765","238,031","-0.034191","[-0.071498, +0.003115]","0.017931","[+3.7495%, -0.1634%]","0.072447","-","0.565145","0.010634","-0.019313"
"dbd_avg_o2_vp_pets","Metric","N/A","","mean","-0.830522","1,537","-0.482150","1,569","0.350084","[-0.201785, +0.901953]","-0.421523","[+24.2962%, -108.6008%]","0.213748","-","0.554817","-0.305145","0.193092"
"dbd_avg_o2_vp_rx","Metric","N/A","","mean","-0.666665","427,421","-0.664541","433,768","0.001003","[-0.020231, +0.022237]","-0.001504","[+3.0347%, -3.3356%]","0.926242","-","0.607189","-0.001090","0.000610"
"dbd_bottom_sheet_load_latency_ios","Metric","N/A","","mean","0.046114","7,651,082","0.046060","7,651,441","-0.000054","[-0.000232, +0.000124]","-0.001174","[-0.5027%, +0.268%]","0.550555","-","0.454437","-0.000353","-0.000025"
"dbd_cx_retrial","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_dyf_order_rate_7d","Metric","N/A","","mean","0.011939","7,816,676","0.012012","7,816,814","0.000075","[-0.000035, +0.000186]","0.006322","[-0.2898%, +1.5541%]","0.178994","-","0.568143","0.003592","0.000581"
"dbd_existing_attach_rate_post_checkout","Metric","N/A","","mean","0.039521","4,060,637","0.040379","4,060,733","0.000862","[+0.000682, +0.001042]","0.021805","[+1.7254%, +2.6356%]","0.000000","Significant","0.709155","0.013203","0.000610"
"dbd_funnel_checkout_error","Metric","N/A","","mean","0.001322","7,565,136","0.001346","7,585,638","0.000025","[-0.000003, +0.000052]","0.018591","[-0.1933%, +3.9116%]","0.075838","-","0.516677","0.016263","0.000013"
"dbd_funnel_click_item","Metric","N/A","","mean","0.055978","7,565,136","0.056376","7,585,638","0.000413","[+0.000231, +0.000596]","0.007385","[+0.4122%, +1.0649%]","0.000009","Significant","0.516677","0.003431","0.000214"
"dbd_funnel_load_checkout","Metric","N/A","","mean","0.045917","7,565,136","0.046531","7,585,638","0.000625","[+0.000457, +0.000792]","0.013603","[+0.9949%, +1.7257%]","0.000000","Significant","0.516677","0.005953","0.000324"
"dbd_funnel_load_store","Metric","N/A","","mean","0.209303","7,565,136","0.208295","7,585,638","-0.000951","[-0.001302, -0.0006]","-0.004544","[-0.6221%, -0.2867%]","0.000000","Significant","0.516677","-0.002796","-0.000493"
"dbd_funnel_payment_error","Metric","N/A","","mean","0.001306","7,565,136","0.001330","7,585,638","0.000024","[-0.000003, +0.000051]","0.018481","[-0.2089%, +3.9051%]","0.078250","-","0.516677","0.016180","0.000013"
"dbd_funnel_tap_place_order","Metric","N/A","","mean","0.029724","7,565,136","0.030077","7,585,638","0.000364","[+0.000232, +0.000496]","0.012241","[+0.7791%, +1.6691%]","0.000000","Significant","0.516677","0.005555","0.000189"
"dbd_funnel_time_to_purchase","Metric","N/A","","mean","4.063702","521,607","4.036251","529,132","-0.026625","[-0.039085, -0.014166]","-0.006552","[-0.9618%, -0.3486%]","0.000028","Significant","0.522917","-0.003529","-0.013950"
"dbd_multiple_o_1_per_day","Metric","N/A","","mean","0.364735","7,816,676","0.363708","7,816,814","-0.001004","[-0.001804, -0.000203]","-0.002752","[-0.4946%, -0.0557%]","0.013976","Significant","","",""
"dbd_new_attach_rate_post_checkout","Metric","N/A","","mean","0.013279","3,544,568","0.013560","3,544,011","0.000277","[+0.000157, +0.000397]","0.020850","[+1.1795%, +2.9905%]","0.000006","Significant","0.692366","0.012910","0.000192"
"dbd_nv_trials_net_new_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_nv_trials_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_nv_trials_retrial_per_cx","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_o2_aov","Metric","N/A","","mean","19.808045","608,367","19.815408","615,881","0.013900","[-0.037643, +0.065443]","0.000702","[-0.19%, +0.3304%]","0.597115","-","0.592049","0.000409","0.008231"
"dbd_o2_gmv","Metric","N/A","","mean","2.081806","7,816,676","2.109453","7,816,814","0.029791","[+0.02016, +0.039422]","0.014310","[+0.9684%, +1.8936%]","0.000000","Significant","0.581736","0.008325","0.229344"
"dbd_o2_post_checkout_aov","Metric","N/A","","mean","20.905533","608,367","20.908058","615,881","0.014013","[-0.042144, +0.070169]","0.000670","[-0.2016%, +0.3356%]","0.624795","-","0.609503","0.000401","0.008556"
"dbd_o2_post_checkout_gmv","Metric","N/A","","mean","1.765009","7,816,676","1.795081","7,816,814","0.032079","[+0.023271, +0.040887]","0.018175","[+1.3185%, +2.3165%]","0.000000","Significant","0.595609","0.010825","0.246958"
"dbd_o2_pre_checkout_aov","Metric","N/A","","mean","15.325543","608,367","15.261323","615,881","-0.062064","[-0.159645, +0.035516]","-0.004050","[-1.0417%, +0.2317%]","0.212544","-","0.530052","-0.002076","-0.032654"
"dbd_o2_pre_checkout_gmv","Metric","N/A","","mean","0.316797","7,816,676","0.314371","7,816,814","-0.002462","[-0.005895, +0.000971]","-0.007772","[-1.8608%, +0.3063%]","0.159767","-","0.514915","-0.004002","-0.018956"
"dbd_o2_subtotal","Metric","N/A","","mean","13.259651","608,367","13.250477","615,881","-0.001063","[-0.04379, +0.041663]","-0.000080","[-0.3302%, +0.3142%]","0.961104","-","0.592049","-0.000047","-0.000630"
"dbd_o2_trials_per_cx","Metric","N/A","","mean","0.013458","7,669,813","0.013672","7,670,387","0.000214","[+0.000098, +0.000329]","0.015876","[+0.7276%, +2.4477%]","0.000297","Significant","0.564567","0.008963","0.000144"
"dbd_o2_vp","Metric","N/A","","mean","-1.032527","608,367","-1.034291","615,881","-0.003969","[-0.023306, +0.015367]","0.003844","[+2.2571%, -1.4883%]","0.687435","-","0.592049","0.002464","-0.002351"
"dbd_o2_vp_per_cx","Metric","N/A","","mean","-0.108518","7,816,676","-0.110106","7,816,814","-0.001298","[-0.003423, +0.000827]","0.011962","[+3.1544%, -0.7619%]","0.231182","-","0.639331","0.007648","-0.009993"
"dbd_o_2_trials_per_cx_post_checkout","Metric","N/A","","mean","0.012074","7,669,813","0.012295","7,670,387","0.000221","[+0.000111, +0.00033]","0.018270","[+0.9178%, +2.7361%]","0.000082","Significant","0.618952","0.011308","0.000148"
"dbd_o_2_trials_per_cx_pre_checkout","Metric","N/A","","mean","0.001384","7,669,813","0.001377","7,670,387","-0.000007","[-0.000044, +0.00003]","-0.005053","[-3.1902%, +2.1796%]","0.712212","-","0.319515","-0.001615","-0.000005"
"dbd_order_frequency","Metric","N/A","","mean","1.350388","608,377","1.351146","615,898","0.002368","[-0.000658, +0.005395]","0.001754","[-0.0487%, +0.3995%]","0.125063","-","0.592038","0.001038","0.001428"
"dbd_order_frequency_14d","Metric","N/A","","mean","1.350389","608,376","1.351144","615,898","0.002366","[-0.000661, +0.005392]","0.001752","[-0.0489%, +0.3993%]","0.125490","-","0.592038","0.001037","0.001426"
"dbd_order_frequency_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_frequency_7d","Metric","N/A","","mean","1.224592","498,968","1.225392","505,063","0.001810","[-0.000552, +0.004171]","0.001478","[-0.0451%, +0.3406%]","0.133183","-","0.440292","0.000651","0.000895"
"dbd_order_rate","Metric","N/A","","mean","0.105099","7,816,676","0.106455","7,816,814","0.001407","[+0.000992, +0.001821]","0.013384","[+0.9437%, +1.7331%]","0.000000","Significant","0.590563","0.007904","0.010829"
"dbd_order_rate_14d","Metric","N/A","","mean","0.202677","1,161,688","0.206393","1,161,581","0.004408","[+0.002813, +0.006003]","0.021750","[+1.3879%, +2.9621%]","0.000000","Significant","0.168863","0.003673","0.005043"
"dbd_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_order_rate_7d","Metric","N/A","","mean","0.089957","5,993,965","0.091192","5,990,683","0.001293","[+0.000894, +0.001692]","0.014373","[+0.9934%, +1.8812%]","0.000000","Significant","0.387054","0.005563","0.007631"
"dbd_post_checkout_browsed_carousels_fyp","Metric","N/A","","mean","0.466224","7,564,456","0.492735","7,585,058","0.026081","[+0.025189, +0.026973]","0.055941","[+5.4028%, +5.7853%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_items_fyp","Metric","N/A","","mean","1.157754","7,564,456","1.223187","7,585,058","0.063240","[+0.06085, +0.06563]","0.054623","[+5.2559%, +5.6688%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_stores","Metric","N/A","","mean","1.638340","7,564,456","1.702058","7,585,058","0.061939","[+0.059874, +0.064003]","0.037806","[+3.6546%, +3.9066%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_stores_fyp","Metric","N/A","","mean","0.513253","7,564,456","0.544018","7,585,058","0.030286","[+0.029331, +0.03124]","0.059007","[+5.7148%, +6.0867%]","0.000000","Significant","","",""
"dbd_post_checkout_browsed_stores_nav_bar","Metric","N/A","","mean","1.367449","7,564,456","1.433940","7,585,058","0.065200","[+0.063374, +0.067025]","0.047680","[+4.6345%, +4.9015%]","0.000000","Significant","","",""
"dbd_post_checkout_fyp_carousel_item_depth","Metric","N/A","","mean","0.753615","6,396,947","0.746960","6,480,849","-0.006927","[-0.008159, -0.005696]","-0.009192","[-1.0826%, -0.7559%]","0.000000","Significant","","",""
"dbd_post_checkout_order_rate","Metric","N/A","","mean","0.084428","7,816,676","0.085856","7,816,814","0.001474","[+0.001121, +0.001827]","0.017463","[+1.3283%, +2.1643%]","0.000000","Significant","0.608040","0.010618","0.011350"
"dbd_post_checkout_order_rate_14d","Metric","N/A","","mean","0.156623","1,161,688","0.160831","1,161,581","0.004730","[+0.00339, +0.006069]","0.030198","[+2.1647%, +3.8748%]","0.000000","Significant","0.167144","0.005047","0.005411"
"dbd_post_checkout_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_post_checkout_order_rate_7d","Metric","N/A","","mean","0.073232","5,993,965","0.074516","5,990,683","0.001342","[+0.000993, +0.00169]","0.018321","[+1.3561%, +2.3082%]","0.000000","Significant","0.403666","0.007396","0.007918"
"dbd_post_o2_vp_per_cx","Metric","N/A","","mean","-0.073646","7,816,676","-0.074824","7,816,814","-0.001102","[-0.002954, +0.000749]","0.014967","[+4.0108%, -1.0173%]","0.243273","-","0.688054","0.010298","-0.008486"
"dbd_pre_checkout_order_rate","Metric","N/A","","mean","0.020671","7,816,676","0.020599","7,816,814","-0.000062","[-0.000256, +0.000133]","-0.002980","[-1.2406%, +0.6446%]","0.535515","-","0.528515","-0.001575","-0.000474"
"dbd_pre_checkout_order_rate_14d","Metric","N/A","","mean","0.046055","1,161,688","0.045562","1,161,581","-0.000301","[-0.001094, +0.000491]","-0.006544","[-2.3745%, +1.0657%]","0.455869","-","0.174988","-0.001145","-0.000345"
"dbd_pre_checkout_order_rate_28d","Metric","N/A","","mean","-","0","-","0","-","-","-","-","-","-","-","-","-"
"dbd_pre_checkout_order_rate_7d","Metric","N/A","","mean","0.016725","5,993,965","0.016676","5,990,683","-0.000040","[-0.000221, +0.00014]","-0.002419","[-1.3194%, +0.8355%]","0.659889","-","0.327958","-0.000793","-0.000239"
"dbd_total_o2_gmv_1pc","Metric","N/A","","mean","0.042451","7,816,676","0.043322","7,816,814","0.000916","[-0.000289, +0.002121]","0.021584","[-0.6806%, +4.9975%]","0.136201","-","0.583359","0.012591","0.000624"
"dbd_total_o2_gmv_3pc","Metric","N/A","","mean","0.377201","7,816,676","0.377426","7,816,814","0.000775","[-0.002693, +0.004243]","0.002055","[-0.7139%, +1.125%]","0.661272","-","0.572555","0.001177","0.000528"
"dbd_total_o2_gmv_alc","Metric","N/A","","mean","0.089525","7,816,676","0.090911","7,816,814","0.001188","[-0.00112, +0.003495]","0.013265","[-1.2505%, +3.9036%]","0.313033","-","0.514520","0.006825","0.000808"
"dbd_total_o2_gmv_flowers","Metric","N/A","","mean","0.000263","7,816,676","0.000271","7,816,814","0.000007","[-0.000121, +0.000136]","0.028256","[-45.9996%, +51.6508%]","0.909693","-","0.611732","0.017285","0.000005"
"dbd_total_o2_gmv_grocery","Metric","N/A","","mean","0.231608","7,816,676","0.231679","7,816,814","0.000309","[-0.003392, +0.004009]","0.001332","[-1.4644%, +1.7309%]","0.870181","-","0.550845","0.000734","0.000210"
"dbd_total_o2_gmv_nv","Metric","N/A","","mean","0.755145","7,816,676","0.758667","7,816,814","0.004189","[-0.001791, +0.010169]","0.005548","[-0.2371%, +1.3466%]","0.169731","-","0.558235","0.003097","0.002851"
"dbd_total_o2_gmv_pets","Metric","N/A","","mean","0.008418","7,816,676","0.008720","7,816,814","0.000291","[-0.000486, +0.001068]","0.034608","[-5.7676%, +12.6891%]","0.462329","-","0.557974","0.019310","0.000198"
"dbd_total_o2_gmv_rx","Metric","N/A","","mean","1.318994","7,816,676","1.343639","7,816,814","0.025252","[+0.018142, +0.032361]","0.019145","[+1.3754%, +2.4535%]","0.000000","Significant","0.595445","0.011400","0.017186"
"dbd_total_o2_orders_1pc","Metric","N/A","","mean","0.002403","7,816,676","0.002462","7,816,814","0.000059","[+0.000002, +0.000115]","0.024466","[+0.0916%, +4.8016%]","0.041729","Significant","0.584401","0.014298","0.000040"
"dbd_total_o2_orders_3pc","Metric","N/A","","mean","0.022917","7,816,676","0.022994","7,816,814","0.000078","[-0.000108, +0.000264]","0.003403","[-0.4705%, +1.1511%]","0.410710","-","0.579222","0.001971","0.000053"
"dbd_total_o2_orders_alc","Metric","N/A","","mean","0.003055","7,816,676","0.003102","7,816,814","0.000047","[-0.000018, +0.000111]","0.015283","[-0.5794%, +3.636%]","0.155255","-","0.495906","0.007579","0.000032"
"dbd_total_o2_orders_flowers","Metric","N/A","","mean","0.000006","7,816,676","0.000007","7,816,814","0.000001","[-0.000002, +0.000004]","0.166661","[-27.0506%, +60.3829%]","0.454945","-","0.541976","0.000000","0.000000"
"dbd_total_o2_orders_grocery","Metric","N/A","","mean","0.008941","7,816,676","0.008929","7,816,814","-0.000013","[-0.000122, +0.000096]","-0.001425","[-1.3636%, +1.0786%]","0.819055","-","0.549713","-0.000783","-0.000009"
