"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment1 Value","treatment1 Exposure Volume","treatment1 Absolute Impact","treatment1 Absolute Impact Confidence Interval","treatment1 Relative Impact","treatment1 Relative Impact Confidence Interval","treatment1 P Value","treatment1 Significance","treatment1 Coverage","treatment1 Relative Global Lift","treatment1 Absolute Global Lift","treatment2 Value","treatment2 Exposure Volume","treatment2 Absolute Impact","treatment2 Absolute Impact Confidence Interval","treatment2 Relative Impact","treatment2 Relative Impact Confidence Interval","treatment2 P Value","treatment2 Significance","treatment2 Coverage","treatment2 Relative Global Lift","treatment2 Absolute Global Lift"
"dbd_order_rate","Metric","N/A","","mean","0.260211","199,081","0.263857","213,237","0.001626","[-0.004352, +0.007603]","0.006248","[-1.6724%, +2.922%]","0.593991","-","0.018275","0.000114","0.000200","0.264140","192,992","0.002411","[-0.003601, +0.008422]","0.009264","[-1.3838%, +3.2367%]","0.431899","-","0.018275","0.000169","0.000297"
"dbd_order_rate_7d","Metric","N/A","","mean","0.110489","170,153","0.118640","168,746","0.005526","[+0.002655, +0.008398]","0.050015","[+2.4026%, +7.6003%]","0.000162","Significant","0.006454","0.000323","0.000567","0.112980","164,542","0.001811","[-0.001101, +0.004722]","0.016389","[-0.9962%, +4.274%]","0.222849","-","0.006454","0.000106","0.000186"
"doubledash_active_user","Metric","N/A","","mean","0.124703","199,081","0.121691","213,237","-0.003227","[-0.005124, -0.00133]","-0.025877","[-4.1091%, -1.0664%]","0.000857","Significant","0.015376","-0.000398","-0.000398","0.126902","192,992","0.001941","[-0.000021, +0.003903]","0.015565","[-0.0172%, +3.1302%]","0.052561","-","0.015376","0.000239","0.000239"
"doubledash_l_28_d_mau","Metric","N/A","","mean","0.169956","199,081","0.169614","213,237","-0.000817","[-0.002912, +0.001278]","-0.004808","[-1.7136%, +0.7519%]","0.444569","-","0.013793","-0.000066","-0.000066","0.172567","192,992","0.002035","[-0.00012, +0.00419]","0.011973","[-0.0705%, +2.4651%]","0.064179","-","0.013793","0.000165","0.000165"
"doubledash_l_28_d_post_checkout_mau","Metric","N/A","","mean","0.147166","199,081","0.146649","213,237","-0.001090","[-0.003078, +0.000898]","-0.007405","[-2.0915%, +0.6104%]","0.282650","-","0.014195","-0.000105","-0.000088","0.150250","192,992","0.002462","[+0.000413, +0.004512]","0.016731","[+0.2806%, +3.0656%]","0.018526","Significant","0.014195","0.000237","0.000200"
"doubledash_l_28_d_pre_checkout_mau","Metric","N/A","","mean","0.041265","199,081","0.042103","213,237","0.000722","[-0.000437, +0.001882]","0.017506","[-1.0602%, +4.5613%]","0.222201","-","0.011495","0.000201","0.000059","0.041064","192,992","-0.000351","[-0.001533, +0.00083]","-0.008511","[-3.7144%, +2.0121%]","0.560148","-","0.011495","-0.000098","-0.000029"
"doubledash_post_checkout_active_user","Metric","N/A","","mean","0.106464","199,081","0.104447","213,237","-0.002176","[-0.003956, -0.000396]","-0.020438","[-3.7159%, -0.3717%]","0.016592","Significant","0.015937","-0.000326","-0.000268","0.109191","192,992","0.002436","[+0.000592, +0.004279]","0.022877","[+0.5559%, +4.0195%]","0.009621","Significant","0.015937","0.000365","0.000300"
"doubledash_post_checkout_wau","Metric","N/A","","mean","0.049603","199,081","0.051703","213,237","0.001666","[+0.000382, +0.002951]","0.033590","[+0.7693%, +5.9487%]","0.011016","Significant","0.006449","0.000217","0.000180","0.051256","192,992","0.001433","[+0.000118, +0.002748]","0.028896","[+0.2386%, +5.5406%]","0.032652","Significant","0.006449","0.000186","0.000155"
"doubledash_pre_checkout_active_user","Metric","N/A","","mean","0.030420","199,081","0.029395","213,237","-0.001131","[-0.002135, -0.000127]","-0.037179","[-7.0174%, -0.4184%]","0.027211","Significant","0.013506","-0.000502","-0.000139","0.030115","192,992","-0.000373","[-0.001408, +0.000662]","-0.012268","[-4.6298%, +2.1761%]","0.479809","-","0.013506","-0.000166","-0.000046"
"doubledash_pre_checkout_wau","Metric","N/A","","mean","0.013864","199,081","0.014097","213,237","0.000109","[-0.000589, +0.000806]","0.007826","[-4.2486%, +5.8137%]","0.760464","-","0.005331","0.000042","0.000012","0.013876","192,992","-0.000001","[-0.000714, +0.000712]","-0.000063","[-5.1484%, +5.1358%]","0.998078","-","0.005331","0.000000","0.000000"
"doubledash_wau","Metric","N/A","","mean","0.060644","199,081","0.062888","213,237","0.001804","[+0.000405, +0.003203]","0.029748","[+0.6679%, +5.2817%]","0.011490","Significant","0.006544","0.000195","0.000195","0.062231","192,992","0.001433","[+0.000001, +0.002865]","0.023630","[+0.0015%, +4.7245%]","0.049855","Significant","0.006544","0.000155","0.000155"
"dp_paid_pause_cancel","Metric","N/A","","mean","0.031091","86,777","0.028463","90,645","-0.002612","[-0.004226, -0.000998]","-0.084016","[-13.5936%, -3.2095%]","0.001516","Significant","0.005178","-0.000435","-0.000026","0.030261","84,497","-0.000848","[-0.002513, +0.000818]","-0.027267","[-8.0833%, +2.6299%]","0.318431","-","0.005178","-0.000141","-0.000008"
"dsmp_perc_mx_trialers","Metric","N/A","","mean","0.171498","150,273","0.169573","152,692","-0.001922","[-0.003558, -0.000286]","-0.011207","[-2.0748%, -0.1667%]","0.021315","Significant","0.014172","-0.000115","-0.000028","0.172575","145,597","0.001079","[-0.000586, +0.002744]","0.006290","[-0.3419%, +1.6%]","0.204144","-","0.014172","0.000064","0.000015"
"first_contact_resolution_rate","Metric","N/A","","mean","0.838960","3,428","0.831176","3,434","-0.005097","[-0.023756, +0.013562]","-0.006075","[-2.8316%, +1.6166%]","0.592409","-","0.003623","-0.000022","-0.000019","0.824440","3,335","-0.010465","[-0.029028, +0.008098]","-0.012474","[-3.46%, +0.9652%]","0.269178","-","0.003623","-0.000044","-0.000038"
"gov_per_order_curie","Metric","N/A","","mean","39.393468","149,845","39.233605","151,255","-0.025095","[-0.234499, +0.184308]","-0.000637","[-0.5953%, +0.4679%]","0.814299","-","0.015742","-0.000011","-0.000406","39.354124","145,145","-0.000438","[-0.204281, +0.203404]","-0.000011","[-0.5186%, +0.5163%]","0.996636","-","0.015742","0.000000","-0.000007"
"hp_session_long_term_relevance_v_2","Metric","N/A","","mean","3.830773","152,615","3.832360","152,353","0.006324","[-0.001271, +0.013918]","0.001651","[-0.0332%, +0.3633%]","0.102668","-","0.012741","0.000024","0.000083","3.824289","147,509","-0.004545","[-0.012272, +0.003182]","-0.001186","[-0.3204%, +0.0831%]","0.248979","-","0.012741","-0.000017","-0.000058"
"hqdr_ratio","Metric","N/A","","mean","0.930867","199,067","0.930901","205,121","-0.000041","[-0.000822, +0.000741]","-0.000044","[-0.0884%, +0.0796%]","0.918246","-","0.018522","0.000000","0.000000","0.930297","192,971","-0.000494","[-0.001287, +0.000298]","-0.000531","[-0.1383%, +0.032%]","0.221548","-","0.018522","-0.000010","-0.000009"
"mx_takehome_pay_7d","Metric","N/A","","mean","5282.061923","170,153","5418.824838","168,746","27.468234","[-31.345145, +86.281613]","0.005200","[-0.5934%, +1.6335%]","0.359991","-","0.005780","0.000030","0.367914","5179.190676","164,542","-70.284046","[-125.618207, -14.949885]","-0.013306","[-2.3782%, -0.283%]","0.012792","Significant","0.005780","-0.000077","-0.941396"
"net_revenue_per_order","Metric","N/A","","mean","4.901964","198,189","4.878401","204,157","-0.017351","[-0.072701, +0.038]","-0.003540","[-1.4831%, +0.7752%]","0.538961","-","0.016130","-0.000063","-0.000282","4.930176","192,134","0.024485","[-0.028196, +0.077167]","0.004995","[-0.5752%, +1.5742%]","0.362320","-","0.016130","0.000087","0.000392"
"nv_fco_all","Metric","N/A","","mean","7.959521","69,149","8.036872","71,767","0.080994","[-0.022509, +0.184497]","0.010176","[-0.2828%, +2.3179%]","0.125095","-","0.019421","0.000208","0.001594","8.048975","66,662","0.089436","[-0.01838, +0.197251]","0.011236","[-0.2309%, +2.4782%]","0.103985","-","0.019421","0.000226","0.001736"
"nv_hqfr","Metric","N/A","","mean","0.748548","52,308","0.745337","54,282","-0.003201","[-0.007011, +0.00061]","-0.004276","[-0.9366%, +0.0815%]","0.099727","-","0.019739","-0.000082","-0.000064","0.747074","50,570","-0.001481","[-0.005401, +0.00244]","-0.001978","[-0.7215%, +0.3259%]","0.459159","-","0.019739","-0.000037","-0.000029"
"nv_mau","Metric","N/A","","mean","0.366795","199,081","0.361335","213,237","-0.004629","[-0.007153, -0.002105]","-0.012619","[-1.95%, -0.5738%]","0.000325","Significant","0.014382","-0.000181","-0.000174","0.365171","192,992","-0.001237","[-0.003834, +0.001361]","-0.003372","[-1.0453%, +0.371%]","0.350707","-","0.014382","-0.000048","-0.000047"
"o1_aov","Metric","N/A","","mean","40.152860","150,217","40.022223","152,381","-0.002651","[-0.216923, +0.211622]","-0.000066","[-0.5402%, +0.527%]","0.980658","-","0.015757","-0.000001","-0.000043","40.128852","145,428","0.011816","[-0.19637, +0.220003]","0.000294","[-0.4891%, +0.5479%]","0.911423","-","0.015757","0.000005","0.000185"
"o1_gmv","Metric","N/A","","mean","232.015338","199,081","224.267811","213,237","-8.014167","[-10.056411, -5.971923]","-0.034542","[-4.3344%, -2.5739%]","0.000000","Significant","0.016843","-0.000582","-0.119310","229.772782","192,992","-1.170805","[-3.179153, +0.837543]","-0.005046","[-1.3702%, +0.361%]","0.253205","-","0.016843","-0.000085","-0.017430"
"o1_subtotal","Metric","N/A","","mean","29.984256","150,217","29.887518","152,381","-0.002207","[-0.179044, +0.174629]","-0.000074","[-0.5971%, +0.5824%]","0.980484","-","0.015757","-0.000001","-0.000036","29.976736","145,428","0.025474","[-0.148321, +0.19927]","0.000850","[-0.4947%, +0.6646%]","0.773894","-","0.015757","0.000014","0.000398"
"o1_vp","Metric","N/A","","mean","3.314214","150,217","3.335364","152,381","0.043887","[-0.029605, +0.117379]","0.013242","[-0.8933%, +3.5417%]","0.241826","-","0.015757","0.000213","0.000708","3.374250","145,428","0.078491","[+0.008656, +0.148326]","0.023683","[+0.2612%, +4.4755%]","0.027602","Significant","0.015757","0.000370","0.001227"
"o1_vp_per_cx","Metric","N/A","","mean","19.150527","199,081","18.689984","213,237","-0.418870","[-0.841067, +0.003327]","-0.021872","[-4.3919%, +0.0174%]","0.051833","-","0.016038","-0.000351","-0.006236","19.320536","192,992","0.299736","[-0.112905, +0.712378]","0.015652","[-0.5896%, +3.7199%]","0.154537","-","0.016038","0.000251","0.004462"
"order_frequency_per_entity_7d","Metric","N/A","","mean","3.578212","115,750","3.667724","115,988","0.037266","[+0.015793, +0.058738]","0.010415","[+0.4414%, +1.6415%]","0.000670","Significant","0.005484","0.000057","0.000316","3.561545","111,804","-0.013120","[-0.034305, +0.008066]","-0.003667","[-0.9587%, +0.2254%]","0.224846","-","0.005484","-0.000020","-0.000111"
"order_inflation_rate","Metric","N/A","","mean","0.184511","122,385","0.184135","122,619","-0.000495","[-0.001063, +0.000073]","-0.002684","[-0.5763%, +0.0394%]","0.087416","-","0.015013","-0.000041","-0.000008","0.184520","118,081","0.000057","[-0.000505, +0.000619]","0.000309","[-0.2738%, +0.3355%]","0.842591","-","0.015013","0.000000","0.000000"
"order_rate_per_entity_7d","Metric","N/A","","mean","2.434150","170,153","2.521020","168,746","0.030198","[+0.014116, +0.046281]","0.012406","[+0.5799%, +1.9013%]","0.000233","Significant","0.005467","0.000068","0.000375","2.420020","164,542","-0.012772","[-0.028628, +0.003085]","-0.005247","[-1.1761%, +0.1267%]","0.114416","-","0.005467","-0.000029","-0.000159"
"ox_subtotal_combined","Metric","N/A","","mean","30.573039","140,008","30.499541","140,244","0.042838","[-0.149475, +0.235152]","0.001401","[-0.4889%, +0.7691%]","0.662411","-","0.015344","0.000024","0.000679","30.602816","135,188","0.121289","[-0.072899, +0.315476]","0.003967","[-0.2384%, +1.0319%]","0.220883","-","0.015344","0.000064","0.001851"
"smb_rx_filtered_core_volume","Metric","N/A","","mean","0.437296","131,045","0.439815","132,193","0.001729","[-0.001231, +0.004689]","0.003954","[-0.2815%, +1.0722%]","0.252241","-","0.015429","0.000068","0.000027","0.436960","126,773","0.000175","[-0.002739, +0.003089]","0.000400","[-0.6263%, +0.7063%]","0.906348","-","0.015429","0.000007","0.000003"
"variable_profit_per_order","Metric","N/A","","mean","3.181011","198,189","3.162911","204,157","-0.022704","[-0.077458, +0.03205]","-0.007137","[-2.435%, +1.0075%]","0.416387","-","0.016130","-0.000126","-0.000369","3.197291","192,134","0.009239","[-0.043219, +0.061696]","0.002904","[-1.3586%, +1.9395%]","0.729957","-","0.016130","0.000051","0.000148"
"vol_from_over_25","Metric","N/A","","mean","0.143690","150,280","0.143082","152,698","-0.001323","[-0.00294, +0.000294]","-0.009210","[-2.0464%, +0.2044%]","0.108723","-","0.015841","-0.000143","-0.000021","0.143138","145,605","-0.000574","[-0.002203, +0.001055]","-0.003997","[-1.5333%, +0.734%]","0.489593","-","0.015841","-0.000060","-0.000009"
